,gender_male,age_at_release,gang_affiliated,supervision_risk_score_first,education_level,dependents,prison_years,prior_arrest_episodes_felony,prior_arrest_episodes_misd,prior_arrest_episodes_violent,prior_arrest_episodes_property,prior_arrest_episodes_drug,prior_arrest_episodes_ppviolationcharges,prior_arrest_episodes_dvcharges,prior_arrest_episodes_guncharges,condition_mh_sa,condition_cog_ed,condition_other,violations_electronicmonitoring,violations_instruction,violations_failtoreport,violations_movewithoutpermission,delinquency_reports,program_attendances,residence_changes,avg_days_per_drugtest,drugtests_thc_positive,drugtests_cocaine_positive,drugtests_meth_positive,drugtests_other_positive,percent_days_employed,recidivism_within_3years
13188,1,48 or older,0,2.0,high school diploma,0,less than 1 year,7,6,3,2,1,5,1,0,1,1,1,0,0,0,0,2,0,0,57.66666667,0.0,0.166666672,0.0,0.0,0.0,0
13190,1,43-47,0,4.0,high school diploma,3,greater than 2 to 3 years,8,3,1,1,5,5,0,1,0,0,0,0,0,0,0,2,6,0,65.53333333,0.06666667,0.13333334,0.0,0.0,1.0,0
13191,1,48 or older,0,3.0,less than hs diploma,0,less than 1 year,10,6,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0.5,0.0,0.0,0.0,0.0,0
13192,1,33-37,0,7.0,at least some college,3,more than 3 years,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.35483871,0.0,0.0,0.0,0.0,0.984649123,1
13193,1,48 or older,0,3.0,less than hs diploma,3,1-2 years,10,6,3,1,0,4,0,0,1,1,1,0,0,0,0,0,0,3,132.25,0.0,0.0,0.0,0.0,0.0,1
13194,1,43-47,1,6.0,at least some college,3,greater than 2 to 3 years,10,6,3,5,0,5,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1
13195,1,48 or older,0,2.0,less than hs diploma,0,less than 1 year,5,6,0,0,2,5,0,0,1,0,0,0,1,0,0,4,0,1,56.66666667,0.166666672,0.0,0.0,0.0,0.729411765,1
13196,1,33-37,0,4.0,high school diploma,2,1-2 years,7,5,1,1,2,3,0,1,1,0,0,0,0,0,0,0,10,0,14.25,0.0,0.0,0.333333343,0.0,0.760233918,1
13197,1,33-37,0,7.0,less than hs diploma,1,more than 3 years,6,4,3,2,1,3,1,0,0,0,1,0,0,0,0,0,8,0,37.25,0.0,0.0,0.0,0.0,0.0,1
13198,1,33-37,0,7.0,high school diploma,1,greater than 2 to 3 years,7,6,0,2,5,3,0,0,1,0,1,0,0,0,0,0,6,0,54.61538462,0.0,0.0,0.0,0.0,0.853521127,1
13199,1,33-37,0,7.0,less than hs diploma,3,less than 1 year,10,6,3,5,1,5,1,1,0,0,1,1,0,0,0,4,0,0,11.16666667,0.0,0.0,0.0,0.0,0.982089552,0
13200,1,33-37,0,7.0,high school diploma,3,1-2 years,7,6,1,3,2,3,0,1,1,1,0,0,0,0,0,0,0,1,116.6666667,0.0,0.0,0.0,0.0,1.0,1
13201,1,38-42,0,6.0,high school diploma,1,more than 3 years,5,5,0,4,0,4,0,0,1,1,1,1,0,0,1,0,0,1,46.68181818,0.181818187,0.0,0.0,0.0,1.0,0
13202,1,38-42,0,3.0,at least some college,3,less than 1 year,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13203,1,33-37,0,7.0,less than hs diploma,2,greater than 2 to 3 years,7,2,2,3,2,2,0,0,1,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.912727273,1
13204,1,43-47,0,5.0,less than hs diploma,3,more than 3 years,8,4,3,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
13205,1,43-47,0,5.0,high school diploma,1,more than 3 years,9,6,2,5,3,5,0,0,0,1,1,1,1,0,1,3,0,2,230.2,0.0,0.0,0.0,0.0,0.305821025,1
13207,1,48 or older,0,3.0,at least some college,1,less than 1 year,10,6,0,1,4,5,0,0,1,0,0,0,0,0,0,4,6,0,18.10526316,0.052631579,0.0,0.105263159,0.0,0.0,1
13208,1,33-37,0,1.0,at least some college,2,less than 1 year,8,6,3,2,3,2,1,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1.0,1
13209,1,38-42,0,7.0,high school diploma,2,greater than 2 to 3 years,4,6,0,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,67.0,0.0,0.0,0.0,0.0,0.0,1
13210,1,33-37,0,6.0,less than hs diploma,3,less than 1 year,4,4,1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,1,41.0,0.0,0.0,0.0,0.0,0.765853659,1
13211,1,38-42,0,5.0,at least some college,3,greater than 2 to 3 years,5,6,1,0,3,2,0,0,0,0,0,0,0,0,0,0,10,3,80.83333333,0.0,0.0,0.0,0.0,1.0,0
13212,0,43-47,0,2.0,high school diploma,1,less than 1 year,6,3,0,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0,0.988888889,0
13213,1,33-37,0,7.0,at least some college,1,less than 1 year,6,6,2,2,1,2,1,0,1,0,0,0,1,0,1,4,1,0,5.357142857,0.071428575,0.0,0.071428575,0.0,0.0,1
13214,1,33-37,0,10.0,at least some college,2,1-2 years,10,3,3,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,972.5,0.0,0.0,0.0,0.0,0.120822622,1
13215,1,33-37,0,3.0,less than hs diploma,3,less than 1 year,10,4,3,2,4,3,0,1,1,0,0,0,0,0,1,0,4,0,13.75,0.0625,0.0,0.0,0.0625,0.345454545,0
13216,1,33-37,0,10.0,less than hs diploma,3,more than 3 years,10,2,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,711.0,0.0,0.0,0.0,0.0,0.449367089,1
13217,0,48 or older,0,7.0,at least some college,2,1-2 years,8,4,0,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,80.9,0.0,0.0,0.0,0.0,0.0,0
13218,1,33-37,0,7.0,less than hs diploma,1,greater than 2 to 3 years,6,5,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,323.3333333,0.0,0.0,0.0,0.0,0.31443299,1
13219,1,33-37,1,10.0,less than hs diploma,3,greater than 2 to 3 years,10,3,1,2,2,5,1,0,1,0,0,0,1,0,0,0,1,0,17.33333333,0.166666672,0.0,0.0,0.0,0.0,1
13220,1,38-42,1,3.0,high school diploma,3,1-2 years,9,6,2,4,5,2,0,1,1,1,0,0,0,0,0,4,0,2,4.971698113,0.0,0.018867925,0.004716981,0.004716981,0.967741935,0
13221,0,38-42,0,10.0,high school diploma,0,1-2 years,10,6,3,5,3,5,0,1,1,1,0,0,0,0,0,4,10,1,54.78571429,0.0,0.0,0.071428575,0.0,1.0,0
13222,1,43-47,0,1.0,less than hs diploma,3,1-2 years,10,6,0,4,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1
13223,1,33-37,1,8.0,high school diploma,0,more than 3 years,10,6,3,5,5,1,0,0,0,0,0,0,0,0,1,0,0,1,61.66666667,0.0,0.0,0.0,0.0,0.254054054,1
13225,1,33-37,0,7.0,high school diploma,0,1-2 years,8,6,1,1,5,1,0,0,1,1,0,0,0,0,0,0,6,1,25.08333333,0.0,0.0,0.0,0.0,1.0,1
13227,1,48 or older,0,7.0,at least some college,3,greater than 2 to 3 years,10,2,0,3,5,5,1,0,1,0,0,0,0,0,0,0,6,0,66.26666667,0.0,0.0,0.0,0.0,0.513078471,1
13228,1,43-47,0,7.0,less than hs diploma,0,1-2 years,10,5,0,5,1,3,0,1,1,1,0,0,0,0,1,4,4,2,59.47368421,0.105263159,0.052631579,0.052631579,0.105263159,0.161946903,0
13229,1,38-42,0,8.0,high school diploma,2,1-2 years,10,6,0,5,3,5,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.37944664,1
13230,1,33-37,0,7.0,less than hs diploma,3,1-2 years,10,6,3,1,5,2,1,1,0,1,1,1,1,0,0,0,4,2,50.83333333,0.333333343,0.0,0.0,0.0,0.783606557,1
13231,1,38-42,0,5.0,high school diploma,2,less than 1 year,7,4,3,0,1,1,0,1,1,0,0,0,0,0,0,0,6,2,40.7,0.0,0.0,0.0,0.0,0.997542998,0
13232,1,43-47,0,4.0,high school diploma,0,more than 3 years,10,6,2,5,2,4,0,0,1,0,0,0,0,0,0,2,6,3,67.92,0.0,0.0,0.0,0.0,0.134275618,0
13233,1,38-42,0,5.0,high school diploma,3,more than 3 years,4,4,2,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,261.5,0.0,0.0,0.0,0.0,0.611854685,0
13234,1,38-42,0,4.0,high school diploma,0,less than 1 year,6,5,1,0,3,4,1,0,1,1,0,0,0,0,0,0,5,0,50.85714286,0.142857149,0.0,0.0,0.0,1.0,1
13235,1,43-47,0,3.0,high school diploma,2,less than 1 year,8,6,0,1,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13236,1,33-37,0,6.0,less than hs diploma,0,1-2 years,7,6,0,3,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.108829569,0
13237,1,33-37,0,7.0,high school diploma,0,1-2 years,7,6,1,0,5,5,0,1,1,1,0,0,0,0,0,0,10,0,11.69565217,0.130434781,0.0,0.0,0.043478262,0.925650558,0
13238,1,48 or older,0,3.0,high school diploma,3,greater than 2 to 3 years,10,6,3,5,3,3,1,0,0,1,1,0,0,0,0,0,6,1,19.36363636,0.0,0.0,0.0,0.0,0.0,0
13239,1,38-42,0,7.0,less than hs diploma,3,more than 3 years,8,6,2,2,3,5,0,1,0,0,0,0,0,0,1,4,0,1,269.5,0.0,0.0,0.0,0.0,0.666048237,0
13240,1,38-42,0,3.0,high school diploma,1,1-2 years,7,6,1,5,3,5,0,0,1,1,0,0,0,0,1,3,6,3,28.275,0.075000003,0.0,0.0,0.0,0.437665782,0
13241,1,38-42,0,5.0,less than hs diploma,0,1-2 years,10,6,1,5,4,5,0,0,1,0,1,0,0,0,0,0,0,1,15.0,0.0,0.0,0.0,0.0,1.0,1
13242,1,38-42,0,6.0,less than hs diploma,3,less than 1 year,10,6,2,3,2,2,0,0,1,1,1,0,0,0,0,0,0,1,25.13333333,0.0,0.0,0.0,0.0,1.0,1
13243,1,43-47,0,3.0,high school diploma,0,less than 1 year,10,1,0,5,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
13244,1,38-42,0,9.0,less than hs diploma,0,greater than 2 to 3 years,10,6,3,5,2,4,0,1,1,1,0,0,0,0,0,0,6,1,314.5,0.0,0.0,0.0,0.0,0.616057234,1
13245,0,38-42,0,8.0,high school diploma,1,1-2 years,8,6,0,4,3,4,0,0,1,1,0,0,0,0,0,0,5,0,65.75,0.0,0.0,0.0,0.0,0.813688213,0
13246,0,33-37,0,9.0,at least some college,3,1-2 years,10,4,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,179.4,0.0,0.0,0.0,0.0,1.0,0
13247,1,38-42,0,5.0,less than hs diploma,1,1-2 years,10,6,0,1,5,4,0,0,1,1,0,0,0,1,0,0,6,2,22.72222222,0.0,0.0,0.0,0.0,0.0,1
13248,1,48 or older,0,3.0,high school diploma,2,less than 1 year,10,6,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,173.75,0.0,0.0,0.0,0.0,1.0,0
13249,1,43-47,0,7.0,high school diploma,0,1-2 years,9,6,3,3,4,5,0,0,1,0,0,0,0,0,1,4,3,0,295.5,0.5,0.0,0.0,0.0,0.0,1
13250,1,48 or older,0,1.0,at least some college,3,less than 1 year,5,6,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,630.0,0.0,0.0,0.0,0.0,0.0,1
13251,1,33-37,0,8.0,high school diploma,2,more than 3 years,10,4,2,0,5,5,1,0,1,0,0,0,0,0,0,0,0,1,437.0,0.0,0.0,0.0,0.0,0.113272311,1
13252,1,33-37,0,3.0,high school diploma,3,greater than 2 to 3 years,6,6,1,2,4,5,0,0,1,0,0,0,0,1,1,4,6,3,114.8,0.0,0.0,0.0,0.0,0.458768873,0
13253,1,33-37,0,4.0,high school diploma,2,1-2 years,10,3,2,1,5,3,0,0,1,0,0,0,0,0,0,0,6,0,33.5,0.0,0.0,0.0,0.0,0.73880597,0
13254,1,33-37,0,9.0,less than hs diploma,3,less than 1 year,10,6,3,5,3,5,0,0,1,0,0,0,0,0,0,0,0,1,46.375,0.0,0.0,0.0,0.0,0.0,1
13255,1,38-42,0,6.0,less than hs diploma,3,greater than 2 to 3 years,10,6,1,5,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
13256,1,38-42,0,10.0,high school diploma,3,greater than 2 to 3 years,10,1,1,2,5,5,0,0,1,1,0,0,0,0,0,0,5,0,46.3,0.300000012,0.0,0.0,0.0,0.0,1
13257,1,38-42,0,3.0,less than hs diploma,2,less than 1 year,10,6,3,5,4,3,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
13258,1,28-32,0,7.0,high school diploma,1,1-2 years,8,6,1,0,5,5,1,0,1,1,0,0,0,0,0,4,5,1,60.58333333,0.083333336,0.0,0.083333336,0.0,0.136176066,1
13259,1,33-37,0,5.0,less than hs diploma,2,greater than 2 to 3 years,7,4,1,3,1,5,0,0,0,0,1,1,1,1,0,4,10,0,37.42307692,0.0,0.0,0.0,0.03846154,0.727646454,0
13260,1,38-42,0,6.0,less than hs diploma,2,less than 1 year,5,6,1,1,2,4,0,0,0,1,0,0,1,1,1,4,6,0,23.60526316,0.0,0.0,0.078947365,0.0,1.0,0
13261,1,38-42,0,6.0,high school diploma,0,greater than 2 to 3 years,10,2,1,2,2,5,1,1,1,1,1,0,1,0,1,3,1,0,24.72727273,0.0,0.090909094,0.0,0.0,0.0,1
13262,1,38-42,0,8.0,less than hs diploma,2,1-2 years,10,6,0,3,5,5,0,0,1,0,0,1,1,0,0,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0
13263,1,38-42,1,3.0,high school diploma,3,less than 1 year,10,6,2,2,0,5,0,0,1,0,0,0,1,1,0,1,0,0,106.0,0.100000001,0.0,0.0,0.0,0.583962264,1
13264,1,33-37,0,4.0,less than hs diploma,0,greater than 2 to 3 years,8,2,0,1,5,3,0,0,1,1,0,0,0,0,0,3,4,0,28.7,0.0,0.0,0.0,0.0,0.466898955,1
13265,1,33-37,0,6.0,high school diploma,0,less than 1 year,6,6,1,2,2,5,0,0,1,1,0,0,0,0,0,0,0,1,12.36666667,0.0,0.0,0.0,0.0,1.0,0
13266,1,38-42,0,5.0,high school diploma,2,1-2 years,9,6,2,3,5,1,0,1,0,0,0,0,1,1,1,4,0,1,115.6666667,0.0,0.0,0.0,0.0,0.0,1
13267,1,38-42,1,8.0,less than hs diploma,2,1-2 years,7,6,1,5,2,2,1,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,1
13268,1,33-37,0,6.0,high school diploma,2,1-2 years,5,5,3,1,1,1,0,0,0,1,0,0,0,0,1,3,10,1,69.23076923,0.0,0.15384616,0.0,0.0,1.0,0
13270,1,33-37,0,4.0,high school diploma,3,less than 1 year,10,6,1,5,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
13271,1,38-42,0,6.0,high school diploma,3,greater than 2 to 3 years,8,4,0,1,4,2,0,1,1,1,0,0,0,0,0,0,0,0,142.6666667,0.0,0.0,0.0,0.0,0.934579439,0
13272,1,38-42,0,6.0,less than hs diploma,3,more than 3 years,10,6,3,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,372.8571429,0.0,0.0,0.0,0.0,0.150574713,1
13273,1,38-42,0,6.0,high school diploma,1,more than 3 years,7,2,2,2,1,2,0,1,1,1,1,0,0,0,0,1,0,2,129.625,0.0,0.0,0.0,0.0,0.991321119,1
13274,1,38-42,0,4.0,at least some college,3,1-2 years,2,2,1,0,3,0,0,0,1,0,0,0,0,0,0,4,0,3,127.0,0.111111112,0.0,0.0,0.0,0.537182852,0
13275,0,43-47,0,3.0,high school diploma,1,greater than 2 to 3 years,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.0,0.0,0.0,0.0,0.0,0.0,0
13276,1,43-47,0,3.0,high school diploma,0,1-2 years,4,1,0,0,2,1,0,0,0,1,0,0,0,0,0,3,7,1,77.28571429,0.095238097,0.142857149,0.0,0.0,0.060382009,1
13278,0,33-37,0,10.0,at least some college,0,1-2 years,10,2,1,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,227.6666667,0.0,0.0,0.0,0.0,0.0,1
13279,1,33-37,0,7.0,less than hs diploma,3,1-2 years,7,6,2,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,44.8,0.0,0.0,0.0,0.0,0.0,1
13281,1,43-47,0,9.0,high school diploma,2,more than 3 years,10,4,2,5,0,2,0,1,0,0,0,0,1,0,0,4,5,1,18.96,0.02,0.079999998,0.0,0.0,0.552742616,1
13282,1,43-47,0,4.0,at least some college,3,1-2 years,8,6,3,2,4,4,1,0,0,0,0,0,1,1,1,4,2,3,26.48837209,0.023255814,0.0,0.046511628,0.023255814,0.0,1
13283,1,38-42,0,5.0,high school diploma,2,1-2 years,6,3,3,0,0,2,1,0,1,1,1,0,0,0,1,0,6,2,51.0,0.0,0.0,0.0,0.0,0.87254902,1
13284,1,38-42,0,4.0,less than hs diploma,0,1-2 years,10,6,3,2,5,5,0,0,1,1,1,0,0,0,0,0,4,0,83.16666667,0.0,0.166666672,0.0,0.0,0.0,0
13285,1,38-42,0,3.0,at least some college,3,less than 1 year,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0,1.0,0
13286,1,33-37,1,4.0,less than hs diploma,3,less than 1 year,8,6,1,0,5,4,0,1,1,0,0,0,0,0,0,4,0,2,68.0,0.0,0.0,0.0,0.0,0.0,1
13287,1,23-27,0,10.0,high school diploma,0,1-2 years,3,3,0,0,3,3,0,0,1,1,0,0,0,0,0,4,8,3,27.07142857,0.214285716,0.0,0.142857149,0.285714298,0.981530343,1
13288,0,28-32,0,9.0,high school diploma,3,1-2 years,2,2,1,1,0,2,0,0,1,0,0,0,1,0,1,0,1,1,218.25,0.0,0.0,0.0,0.0,0.458190149,1
13289,1,43-47,0,6.0,high school diploma,1,1-2 years,10,6,1,5,0,5,1,0,1,0,0,0,0,0,0,0,0,3,13.03333333,0.0,0.0,0.0,0.0,0.347826087,0
13290,0,28-32,0,6.0,less than hs diploma,2,1-2 years,5,5,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13291,0,48 or older,0,5.0,at least some college,0,1-2 years,8,6,1,5,0,5,0,0,1,1,1,1,0,0,0,0,10,0,141.3333333,0.0,0.0,0.0,0.0,1.0,1
13292,1,23-27,0,7.0,high school diploma,0,more than 3 years,5,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,2,31.0,0.083333336,0.0,0.0,0.0,0.209677419,0
13293,1,43-47,0,6.0,less than hs diploma,0,1-2 years,10,4,1,5,2,5,0,0,1,0,0,0,1,0,1,4,3,2,116.5714286,0.0,0.142857149,0.0,0.0,0.133578431,0
13294,1,43-47,0,4.0,high school diploma,2,more than 3 years,4,5,0,1,1,2,0,0,1,0,1,0,1,0,0,0,10,3,43.23076923,0.0,0.0,0.0,0.0,0.987544484,0
13295,1,48 or older,0,5.0,high school diploma,1,1-2 years,5,6,1,1,1,4,0,0,1,0,1,0,0,0,1,2,4,2,78.6,0.0,0.0,0.100000001,0.100000001,0.0,0
13296,1,28-32,0,10.0,less than hs diploma,3,more than 3 years,3,0,0,0,2,1,0,0,1,0,0,1,1,0,0,4,1,3,41.06896552,0.137931034,0.017241379,0.05172414,0.0,0.67170445,0
13297,0,48 or older,0,8.0,high school diploma,0,1-2 years,10,3,1,2,5,3,0,0,1,1,0,0,1,1,0,2,5,1,108.1428571,0.142857149,0.0,0.0,0.0,0.0,1
13298,1,43-47,0,10.0,less than hs diploma,0,more than 3 years,10,6,3,5,2,5,1,1,0,0,0,0,0,0,0,3,0,1,22.5,0.0,0.0,0.0,0.0,1.0,1
13299,1,28-32,0,7.0,less than hs diploma,0,less than 1 year,9,4,0,2,2,5,0,1,0,0,0,0,0,0,0,0,8,0,19.10714286,0.0,0.0,0.0,0.0,0.110280374,1
13300,1,28-32,1,8.0,high school diploma,1,more than 3 years,4,1,2,2,0,0,1,1,1,1,1,1,0,0,0,4,2,3,82.2,0.0,0.0,0.0,0.0,0.761557178,0
13301,1,18-22,0,7.0,less than hs diploma,0,greater than 2 to 3 years,4,1,0,4,0,2,0,0,0,0,1,0,1,0,0,4,2,1,35.95,0.150000006,0.0,0.0,0.0,0.304589708,0
13302,1,28-32,0,8.0,high school diploma,0,more than 3 years,5,6,0,4,4,1,0,0,1,1,1,0,0,0,0,0,1,2,27.56818182,0.022727273,0.0,0.0,0.0,0.251442704,1
13304,0,18-22,0,7.0,at least some college,0,more than 3 years,2,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,228.0,0.0,0.0,0.0,0.0,1.0,0
13305,1,23-27,1,8.0,at least some college,0,more than 3 years,5,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,6,1,37.2,0.200000003,0.0,0.0,0.0,1.0,1
13306,1,28-32,0,5.0,high school diploma,1,less than 1 year,7,6,0,0,5,5,0,0,1,0,0,0,0,0,0,4,4,1,423.0,0.0,0.0,0.0,0.0,0.690307329,1
13307,1,33-37,0,6.0,less than hs diploma,1,more than 3 years,10,6,3,3,5,5,1,0,1,1,1,0,0,0,0,4,10,0,20.94736842,0.105263159,0.105263159,0.0,0.0,0.653266332,0
13308,1,33-37,0,8.0,high school diploma,2,greater than 2 to 3 years,7,2,1,3,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.756637168,0
13309,0,33-37,0,10.0,high school diploma,3,greater than 2 to 3 years,10,6,0,5,4,5,0,0,1,1,1,0,0,0,0,0,6,0,84.66666667,0.0,0.0,0.0,0.0,0.946850394,1
13310,0,38-42,0,10.0,high school diploma,1,1-2 years,10,6,0,5,5,5,0,0,1,1,0,0,1,1,0,4,4,3,23.07692308,0.0,0.0,0.15384616,0.0,0.353333333,1
13311,1,28-32,0,8.0,less than hs diploma,1,1-2 years,5,3,0,3,0,5,1,0,1,1,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.23696319,0
13312,1,23-27,0,6.0,less than hs diploma,0,less than 1 year,6,4,2,0,3,3,0,1,1,0,0,0,0,0,0,0,10,0,23.92307692,0.128205135,0.0,0.0,0.0,0.770632369,1
13313,1,38-42,0,6.0,at least some college,1,1-2 years,8,3,1,5,1,5,0,0,1,1,0,0,0,0,0,0,0,0,18.7,0.0,0.0,0.0,0.0,1.0,1
13314,1,18-22,0,8.0,high school diploma,3,less than 1 year,5,1,0,2,2,4,1,0,1,0,0,0,0,0,0,0,1,0,9.333333333,0.0,0.0,0.0,0.0,0.0,1
13315,1,33-37,0,8.0,less than hs diploma,2,greater than 2 to 3 years,6,2,0,5,0,3,0,0,1,0,0,0,0,0,1,0,9,1,40.93333333,0.0,0.0,0.0,0.033333335,0.376221498,1
13316,1,43-47,0,6.0,less than hs diploma,3,greater than 2 to 3 years,10,4,2,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,61.85714286,0.0,0.0,0.0,0.0,0.724018476,1
13319,1,23-27,0,8.0,high school diploma,0,more than 3 years,2,3,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,1,221.5,0.0,0.0,0.0,0.0,0.0,1
13320,1,28-32,0,9.0,less than hs diploma,0,1-2 years,10,3,0,3,2,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
13321,1,28-32,0,8.0,high school diploma,1,less than 1 year,10,3,0,4,2,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
13322,1,23-27,0,8.0,less than hs diploma,1,1-2 years,10,6,2,1,4,5,0,0,1,1,1,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1
13323,1,23-27,1,6.0,high school diploma,3,greater than 2 to 3 years,3,3,2,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,73.0,0.0,0.0,0.0,0.0,0.0,1
13324,1,28-32,0,8.0,high school diploma,1,greater than 2 to 3 years,4,6,0,5,2,4,0,0,1,1,1,0,1,0,0,0,1,0,18.1,0.0,0.0,0.0,0.0,0.276243094,1
13326,1,48 or older,0,10.0,less than hs diploma,0,more than 3 years,10,2,2,5,2,0,1,1,0,0,0,0,0,0,0,0,5,1,19.42857143,0.0,0.0,0.0,0.0,1.0,1
13327,1,33-37,0,8.0,high school diploma,1,less than 1 year,10,6,2,3,5,5,0,1,1,0,0,0,1,1,1,2,0,0,187.3333333,0.0,0.0,0.0,0.0,0.174377224,1
13328,1,33-37,0,7.0,at least some college,0,more than 3 years,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,212.8,0.0,0.0,0.0,0.0,0.0,1
13330,1,28-32,0,6.0,less than hs diploma,3,less than 1 year,4,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,5,2,72.4,0.0,0.0,0.0,0.0,0.773480663,1
13331,1,18-22,1,10.0,less than hs diploma,3,more than 3 years,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,179.0,0.5,0.0,0.0,0.0,1.0,1
13332,1,38-42,0,4.0,high school diploma,3,1-2 years,7,6,3,0,5,4,0,0,1,0,1,0,0,0,0,0,0,1,83.8,0.0,0.0,0.0,0.0,1.0,1
13333,1,23-27,1,6.0,less than hs diploma,2,less than 1 year,4,1,2,1,0,2,1,0,0,1,1,0,0,0,0,0,3,0,56.5,0.0,0.0,0.0,0.0,0.665929204,1
13334,0,33-37,0,9.0,less than hs diploma,3,more than 3 years,10,6,0,5,0,5,0,0,0,1,0,0,0,0,1,4,0,3,22.90909091,0.0,0.0,0.0,0.0,0.087301587,0
13335,0,28-32,0,8.0,at least some college,3,1-2 years,5,0,0,1,3,3,0,0,1,1,0,0,0,0,1,0,5,2,42.16666667,0.0,0.0,0.0,0.0,0.292490119,1
13336,1,23-27,0,9.0,less than hs diploma,0,less than 1 year,5,2,1,1,0,3,0,1,0,1,0,0,0,0,0,0,4,0,26.33333333,0.333333343,0.0,0.0,0.0,0.0,1
13337,1,33-37,1,7.0,high school diploma,2,1-2 years,4,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,2,94.5,0.0,0.0,0.0,0.0,0.0,1
13338,1,23-27,0,8.0,high school diploma,1,1-2 years,4,5,1,2,0,5,0,0,0,0,1,0,0,1,1,3,0,1,29.0,0.125,0.0,0.0,0.0,0.762931034,1
13339,1,33-37,0,4.0,high school diploma,1,greater than 2 to 3 years,6,6,3,1,0,2,1,0,1,1,1,1,0,0,0,3,10,0,16.6,0.0,0.0,0.0,0.039999999,0.412048193,1
13340,1,28-32,1,6.0,high school diploma,0,greater than 2 to 3 years,2,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10,0,24.80952381,0.0,0.0,0.0,0.0,0.564299424,1
13341,0,48 or older,0,4.0,less than hs diploma,3,more than 3 years,9,2,3,5,2,0,0,1,0,0,0,0,0,0,0,0,10,0,34.0,0.0,0.0,0.0,0.0,0.997058824,0
