,gender_male,gang_affiliated,supervision_risk_score_first,dependents,prior_arrest_episodes_felony,prior_arrest_episodes_misd,prior_arrest_episodes_violent,prior_arrest_episodes_property,prior_arrest_episodes_drug,prior_arrest_episodes_ppviolationcharges,prior_arrest_episodes_dvcharges,prior_arrest_episodes_guncharges,condition_mh_sa,condition_cog_ed,condition_other,violations_electronicmonitoring,violations_instruction,violations_failtoreport,violations_movewithoutpermission,delinquency_reports,program_attendances,residence_changes,avg_days_per_drugtest,drugtests_thc_positive,drugtests_cocaine_positive,drugtests_meth_positive,drugtests_other_positive,percent_days_employed,recidivism_within_3years,age_at_release_18-22,age_at_release_23-27,age_at_release_28-32,age_at_release_33-37,age_at_release_38-42,age_at_release_43-47,age_at_release_48 or older,education_level_at least some college,education_level_high school diploma,education_level_less than hs diploma,prison_years_1-2 years,prison_years_greater than 2 to 3 years,prison_years_less than 1 year,prison_years_more than 3 years
10743,1,0,9.0,3,8,6,0,5,4,5,0,1,0,0,0,0,0,0,0,4,0,0,402.6666667,0.333333343,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10744,1,0,8.0,2,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,108.7272727,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10745,1,0,7.0,0,10,4,1,5,1,3,0,0,1,1,1,0,0,0,0,1,5,0,13.05882353,0.05882353,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
10746,1,0,6.0,3,4,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,6,0,9.333333333,0.0,0.0,0.0,0.0,0.738095238,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10747,1,0,9.0,0,3,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,10,3,28.83870968,0.064516127,0.016129032,0.0,0.0,0.17393736,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
10748,1,0,4.0,3,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,218.1428571,0.0,0.0,0.0,0.0,0.133595285,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10749,1,0,8.0,0,4,3,0,1,4,2,0,1,0,1,1,0,0,0,0,0,0,0,195.0,0.0,0.0,0.0,0.0,0.028205128,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10750,1,0,4.0,2,10,6,1,1,4,4,0,1,0,0,0,0,0,0,0,0,0,1,8.888888889,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10751,1,0,7.0,0,10,1,0,5,0,5,0,0,0,0,1,0,1,0,0,0,0,2,60.03571429,0.0,0.0,0.0,0.0,0.412849494,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10752,1,1,9.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23.2,0.100000001,0.0,0.0,0.0,0.094827586,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10753,1,0,7.0,1,10,6,3,3,5,5,1,0,1,0,1,0,1,1,0,0,2,0,54.0,0.0,0.400000006,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10754,1,0,6.0,3,4,3,3,0,2,0,1,1,1,0,1,0,0,0,0,4,0,0,147.3333333,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10755,1,0,9.0,0,6,1,3,1,0,2,0,1,0,1,0,0,0,0,0,0,0,3,33.6,0.200000003,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
10756,0,0,10.0,3,10,4,0,1,2,5,0,0,1,0,0,0,0,0,0,0,1,1,62.90322581,0.0,0.0,0.0,0.032258064,0.438461538,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
10757,1,1,7.0,3,5,1,1,1,1,2,0,1,1,0,0,0,0,0,0,3,0,1,60.27272727,0.181818187,0.0,0.0,0.0,0.719457014,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10758,1,0,6.0,1,4,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,3,523.0,0.0,0.0,0.0,0.0,0.009560229,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10759,1,0,9.0,2,5,2,1,3,1,1,0,0,0,1,0,0,1,0,0,1,0,3,27.42857143,0.114285715,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10760,1,0,9.0,0,2,6,1,0,1,5,1,0,0,0,0,0,1,0,0,4,10,0,16.2962963,0.111111112,0.0,0.0,0.037037037,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10761,1,0,6.0,3,10,6,3,5,5,0,1,0,0,0,0,0,0,0,0,0,0,1,80.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
10762,1,0,8.0,2,6,6,1,4,1,5,1,0,0,0,0,0,0,0,1,0,0,1,59.0,0.25,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10763,1,0,7.0,2,10,4,1,5,3,4,1,0,0,0,0,0,0,0,0,0,0,1,70.6,0.0,0.050000001,0.0,0.0,0.230878187,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
10764,1,1,7.0,0,2,0,0,2,0,1,0,0,1,1,0,1,1,0,1,4,6,1,41.2,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10765,1,0,9.0,2,4,4,1,3,1,0,0,0,1,1,0,0,1,0,1,4,1,3,13.29411765,0.05882353,0.0,0.0,0.05882353,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10766,1,0,4.0,2,10,1,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,804.5,0.0,0.0,0.0,0.0,0.994406464,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10767,1,0,10.0,2,4,1,0,2,1,2,0,0,1,1,0,0,0,0,0,0,6,0,26.375,0.125,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10768,1,1,4.0,3,8,3,3,1,1,2,1,1,1,0,1,0,0,0,0,0,6,2,58.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10769,1,0,10.0,0,7,4,1,4,2,3,0,0,1,1,0,0,0,0,0,0,10,2,156.6363636,0.272727281,0.0,0.0,0.090909094,0.132327336,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10770,1,0,10.0,0,8,3,3,5,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.221864952,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10771,1,0,4.0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,219.6666667,0.0,0.0,0.0,0.0,0.809307031,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10772,1,1,10.0,0,5,2,3,0,1,2,0,1,0,0,1,0,1,0,0,0,10,0,158.0,0.166666672,0.0,0.0,0.0,0.240506329,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10773,0,0,8.0,3,10,6,1,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10774,1,0,3.0,2,5,5,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,518.75,0.0,0.0,0.0,0.0,0.179759036,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10775,1,0,7.0,0,3,0,0,1,1,1,0,0,1,1,1,0,0,0,0,4,0,3,0.0,0.0,0.0,0.0,0.0,0.956043956,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10776,1,0,10.0,2,5,2,0,0,5,1,0,0,1,1,0,0,1,0,0,0,8,0,24.11111111,0.333333343,0.0,0.0,0.0,0.589861751,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10777,1,0,5.0,1,2,3,0,0,3,1,0,0,1,1,1,0,0,1,0,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10778,1,0,10.0,2,3,5,1,0,5,1,0,1,1,1,0,0,0,0,0,0,6,1,17.07894737,0.052631579,0.0,0.0,0.0,0.733436055,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
10779,1,0,9.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,119.625,0.25,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10780,1,0,4.0,1,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,78.5,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10781,1,0,3.0,3,1,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,52.77777778,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10782,1,0,9.0,0,10,2,1,4,2,5,1,0,1,0,0,0,1,0,0,4,2,0,178.3333333,0.0,0.0,0.333333343,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10783,1,0,8.0,1,8,5,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,54.875,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
10784,1,0,7.0,1,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,200.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10785,1,0,3.0,3,10,6,2,5,1,5,1,1,1,0,0,0,1,0,1,4,6,1,37.4,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10786,1,0,6.0,2,5,3,2,4,1,1,1,0,1,1,1,0,0,0,0,2,0,0,64.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10787,1,0,10.0,0,10,6,1,5,2,5,0,1,1,1,1,0,0,0,0,0,6,0,38.6,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
10788,1,0,2.0,0,10,6,2,2,5,2,0,1,1,0,1,0,1,1,0,4,2,2,71.26666667,0.06666667,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10789,1,0,7.0,1,5,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,188.8333333,0.0,0.0,0.0,0.0,0.206531333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10790,1,0,9.0,3,4,4,3,1,3,0,1,1,0,1,1,1,0,0,0,4,6,2,34.75,0.0625,0.0,0.0,0.0,0.728417266,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10791,1,1,8.0,3,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,41.85714286,0.047619049,0.0,0.0,0.0,0.756541524,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10792,1,1,8.0,3,2,0,2,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,21.8,0.100000001,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10793,1,1,8.0,1,2,6,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.409722222,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
10794,1,0,6.0,3,7,4,3,2,4,1,0,0,1,1,1,0,0,0,0,0,6,2,53.69230769,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10795,1,0,9.0,3,7,6,0,1,5,5,0,0,1,1,0,0,1,0,0,4,8,2,136.9444444,0.222222224,0.222222224,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10796,1,1,8.0,0,4,6,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10797,1,0,6.0,3,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,72.8,0.0,0.0,0.0,0.0,0.31456044,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10798,1,1,6.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92.0,0.0,0.0,0.0,0.0,0.186956522,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10799,1,0,5.0,0,6,3,1,3,0,4,0,0,1,0,1,0,0,0,0,0,0,1,70.5,0.25,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10800,1,1,7.0,2,2,2,1,1,2,0,0,1,0,0,0,0,0,0,0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10801,1,0,7.0,3,10,6,2,1,5,5,1,0,0,1,0,0,1,0,0,0,7,0,49.29411765,0.05882353,0.0,0.0,0.0,0.976133652,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
10802,0,0,7.0,0,10,6,2,5,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10803,0,0,9.0,2,5,6,1,2,2,3,1,0,1,0,0,0,0,0,0,2,6,3,127.8,0.0,0.0,0.200000003,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10804,1,0,9.0,1,3,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.380875203,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10805,1,0,9.0,1,6,1,0,2,2,3,0,1,1,0,0,0,0,0,0,1,10,3,94.06666667,0.06666667,0.0,0.13333334,0.0,0.006378455,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10806,0,0,8.0,1,6,3,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.568421053,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10807,1,0,6.0,2,6,3,3,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,59.38888889,0.055555556,0.0,0.0,0.0,0.985968195,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10808,1,1,8.0,3,2,4,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,121.4117647,0.0,0.0,0.0,0.05882353,0.210755814,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
10809,1,0,10.0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,10,0,86.38461538,0.538461566,0.15384616,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10810,1,0,10.0,0,8,6,0,0,5,5,0,0,1,1,0,0,1,0,0,0,10,1,31.76666667,0.13333334,0.0,0.0,0.0,0.793284365,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10811,1,0,7.0,1,9,3,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,185.0,0.0,0.0,0.0,0.0,0.627027027,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10812,1,0,6.0,2,10,6,0,2,5,5,0,1,1,0,0,0,1,0,0,1,6,0,10.4,0.13333334,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10813,1,0,5.0,2,5,6,0,0,1,4,0,1,1,1,0,0,0,1,0,0,0,0,26.16666667,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10814,1,0,9.0,2,6,6,2,1,1,5,1,0,1,0,0,0,0,0,0,0,6,3,52.09090909,0.090909094,0.0,0.0,0.0,0.710296684,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10815,1,0,10.0,0,10,5,3,5,4,2,1,0,0,0,0,0,0,1,0,0,0,0,149.6666667,0.111111112,0.0,0.0,0.0,0.977728285,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10816,1,0,6.0,0,7,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,3,1,322.0,0.0,0.0,0.0,0.0,0.132505176,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10817,1,0,6.0,0,3,1,0,1,0,2,0,0,1,1,0,0,0,1,0,2,7,2,43.79411765,0.0,0.0,0.14705883,0.0,0.548690396,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10818,1,0,5.0,1,4,6,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10819,1,1,5.0,3,9,3,1,2,4,4,0,1,1,0,0,0,0,0,0,0,10,0,16.59090909,0.090909094,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10820,1,1,9.0,0,4,2,0,3,1,3,0,0,1,1,1,0,0,0,0,0,0,1,56.46153846,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10821,1,1,8.0,2,4,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,42.2,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10822,1,0,5.0,3,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0,4,0,3,42.22222222,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10823,1,0,6.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10824,1,0,7.0,0,3,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,124.5,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10825,1,0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25.6,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10826,1,0,7.0,1,10,6,1,5,4,5,0,0,1,0,0,0,0,0,0,0,5,0,77.25,0.0,0.0,0.0,0.0,0.650485437,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10827,1,1,7.0,1,5,6,0,1,5,3,0,0,1,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10828,1,0,6.0,2,6,6,3,0,1,5,1,0,1,0,1,0,1,0,0,0,4,0,38.6875,0.0,0.0,0.0,0.0625,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
10829,1,1,6.0,3,4,1,0,1,1,4,0,0,1,0,1,0,0,0,1,3,0,1,101.6666667,0.333333343,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10830,1,0,2.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0.0,0.0,0.0,0.0,0.583333333,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10831,1,1,9.0,2,2,4,2,2,0,1,1,0,0,0,0,0,0,1,1,4,0,1,50.88888889,0.0,0.0,0.0,0.0,0.57860262,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
10832,1,0,2.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.26666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10833,1,0,7.0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,10,0,32.56,0.119999997,0.0,0.0,0.0,0.686732187,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10834,1,1,10.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,49.2,0.200000003,0.0,0.0,0.0,0.967479675,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10835,1,1,7.0,2,8,6,3,5,3,3,0,1,1,1,0,0,0,0,0,0,10,0,36.875,0.125,0.125,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
10836,1,0,9.0,0,5,1,1,2,0,2,0,0,1,1,1,0,0,0,0,0,3,1,11.1,0.050000001,0.0,0.0,0.0,0.846846847,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10837,1,0,7.0,1,6,3,0,0,5,2,0,0,1,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.275,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10838,0,0,3.0,0,3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,62.66666667,0.0,0.0,0.083333336,0.0,0.631648936,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10839,0,0,9.0,3,4,1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,114.0,0.333333343,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10840,0,0,1.0,2,6,6,2,0,5,5,1,0,1,1,0,0,0,0,0,0,2,3,45.1,0.0,0.0,0.0,0.0,0.266814486,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10841,0,0,7.0,0,2,3,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,130.5,0.0,0.0,0.0,0.0,0.729885057,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10842,1,0,5.0,0,10,1,1,5,1,1,0,0,1,1,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.982300885,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10843,1,0,6.0,2,7,5,1,5,2,0,0,0,1,1,1,0,1,0,0,4,0,0,101.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10844,1,0,6.0,0,10,6,3,5,1,4,0,1,0,0,0,0,0,0,0,2,0,1,68.0,0.0,0.5,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10845,1,1,9.0,1,10,6,3,4,3,5,0,0,1,1,0,0,0,0,0,0,3,1,41.09090909,0.0,0.090909094,0.0,0.0,0.254424779,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
10846,1,0,6.0,3,5,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,5,0,119.1,0.0,0.0,0.0,0.0,0.737195634,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10847,0,0,8.0,3,10,6,2,5,3,4,0,0,1,1,0,0,0,0,0,2,4,1,317.5,0.0,0.0,0.0,0.0,0.280314961,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
10848,1,0,9.0,3,10,2,1,5,5,5,0,1,1,1,0,0,1,0,1,4,0,3,43.75,0.0,0.0,0.041666668,0.041666668,0.497142857,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10849,1,0,5.0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10850,1,0,10.0,0,6,0,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,52.0,0.5,0.0,0.0,0.0,0.163461538,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10851,1,0,7.0,0,4,6,3,0,1,5,0,0,1,1,1,0,0,0,0,0,0,3,66.30769231,0.07692308,0.07692308,0.0,0.0,0.209976798,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
10852,1,0,5.0,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,99.25,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10853,1,0,8.0,2,6,1,0,0,4,2,0,0,1,1,0,0,1,0,0,4,9,1,88.18181818,0.272727281,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10854,1,0,7.0,0,10,6,1,5,5,5,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10855,0,0,6.0,2,5,1,0,1,0,4,0,0,1,0,1,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.288888889,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10856,1,0,4.0,0,3,1,2,1,0,0,0,1,1,1,1,0,0,0,0,0,4,0,19.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10857,1,0,8.0,0,5,0,0,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,482.6,0.0,0.0,0.0,0.0,0.405719022,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10858,1,0,4.0,2,10,6,2,2,5,4,0,0,1,0,0,0,0,0,0,2,0,0,51.125,0.0,0.0,0.0,0.0,0.914425428,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10859,1,0,3.0,2,5,3,3,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,38.33333333,0.0,0.0,0.0,0.0,0.895652174,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
10860,1,0,10.0,1,7,1,1,2,4,2,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10861,1,0,4.0,0,10,6,2,5,2,5,0,0,1,0,1,0,1,1,0,4,1,1,177.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
10862,1,1,1.0,2,10,6,3,5,4,5,0,0,1,1,1,0,0,0,0,0,9,0,19.66666667,0.0,0.0,0.0,0.0,0.715254237,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10863,1,0,5.0,3,9,6,0,5,2,4,0,0,0,0,1,0,0,0,0,0,0,0,42.44444444,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10864,1,0,7.0,2,5,4,1,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,94.75,0.0,0.0,0.0,0.0,0.602902375,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10865,1,1,10.0,0,10,2,1,5,3,5,0,1,1,1,0,0,1,0,1,1,7,3,26.0,0.428571433,0.214285716,0.0,0.0,0.021978022,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10866,1,0,8.0,2,9,4,1,3,2,5,0,0,1,1,0,0,0,0,0,4,6,1,113.5,0.0,0.0,0.0,0.0,0.674008811,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
10867,1,0,10.0,1,10,6,3,5,5,0,1,1,1,0,0,0,0,0,1,4,0,0,64.36363636,0.181818187,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10868,1,0,9.0,2,4,3,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,38.90909091,0.0,0.0,0.0,0.0,0.864485981,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
10869,1,1,6.0,1,10,6,1,4,5,5,1,0,1,0,0,0,0,0,0,0,6,1,90.66666667,0.0,0.0,0.0,0.0,0.996323529,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
10870,1,0,10.0,3,10,6,2,5,0,5,0,0,1,1,1,0,0,0,0,1,10,2,7.324324324,0.162162155,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
